taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory
V2CJ,Chrysothamnus viscidiflorus (Hook.) Nutt.,V2CJ,Chrysothamnus viscidiflorus (Hook.) Nutt.,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Chrysothamnus,3PM7,Chrysothamnus viscidiflorus,V2CJ,
7FQT4,Vesper montanus (Torr. & A.Gray) R.L.Hartm. & G.L.Nesom,7FQT4,Vesper montanus (Torr. & A.Gray) R.L.Hartm. & G.L.Nesom,13,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Apiales,B7VXH,Apiaceae,6KC,Vesper,86JS,Vesper montanus,7FQT4,
3CN53,Euphorbia brachycera Engelm.,3CN53,Euphorbia brachycera Engelm.,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Malpighiales,MLP,Euphorbiaceae,N7XM4,Euphorbia,8VRY5,Euphorbia brachycera,3CN53,
6YKHQ,Setaria pumila (Poir.) Roem. & Schult.,6YKHQ,Setaria pumila (Poir.) Roem. & Schult.,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Setaria,8W3JT,Setaria pumila,6YKHQ,
4GJ9N,Phlox muscoides Nutt.,5KDGZ,Phlox hoodii subsp. muscoides (Nutt.) Wherry,7,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Ericales,625QY,Polemoniaceae,627H7,Phlox,6NSB,Phlox hoodii,4GJ8R,
48Y2W,Oenothera nuttallii Torr. & A.Gray,48Y2W,Oenothera nuttallii Torr. & A.Gray,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Myrtales,3LY,Onagraceae,DL8,Oenothera,63FVB,Oenothera nuttallii,48Y2W,
5B376,Verbesina encelioides (Cav.) Benth. & Hook.fil. ex A.Gray,5B376,Verbesina encelioides (Cav.) Benth. & Hook.fil. ex A.Gray,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Verbesina,86BT,Verbesina encelioides,5B376,
53Q7J,Symphyotrichum ericoides (L.) G.L.Nesom,53Q7J,Symphyotrichum ericoides (L.) G.L.Nesom,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Symphyotrichum,7QW7,Symphyotrichum ericoides,53Q7J,
68R5S,Bromus japonicus Thunb.,5G2GS,Bromus japonicus subsp. japonicus,3,SPECIES,AMBIGUOUS_SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Bromus,8VVRP,Bromus japonicus,ND3V,
CWW2T,Machaeranthera canescens var. canescens,362QN,Dieteria canescens (Pursh) Nutt.,3,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Dieteria,45BW,Dieteria canescens,362QN,
BSH34,Bassia scoparia (L.) Beck,BSH34,Bassia scoparia (L.) Beck,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Amaranthaceae,68Z,Bassia,38G8,Bassia scoparia,BSH34,
CXGS9,Eriogonum flavum var. flavum,6H3BP,Eriogonum flavum Nutt.,14,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Polygonaceae,627KD,Eriogonum,62RM7,Eriogonum flavum,6H3BP,
6TY5J,Pediomelum argophyllum (Pursh) J.W.Grimes,6TY5J,Pediomelum argophyllum (Pursh) J.W.Grimes,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Pediomelum,9CLMJ,Pediomelum argophyllum,6TY5J,
4M5SV,Potentilla paradoxa Nutt. ex Torr. & A.Gray,7KMYB,Potentilla supina subsp. paradoxa (Nutt. ex Torr. & A.Gray) Soják,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Rosales,3Z6,Rosaceae,FTK,Potentilla,6V7H,Potentilla supina,4M65H,
6YVQ5,Sorghum halepense (L.) Pers.,6YVQ5,Sorghum halepense (L.) Pers.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Sorghum,8W3NG,Sorghum halepense,6YVQ5,
3GJZL,Gnaphalium chilense Spreng.,4NXG9,Pseudognaphalium viravira (Molina) Anderb.,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Pseudognaphalium,724Z,Pseudognaphalium viravira,4NXG9,
5N2FN,Chenopodium berlandieri var. zschackei (Murr) Murr,5N2FN,Chenopodium berlandieri var. zschackei (Murr) Murr,5,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Amaranthaceae,68Z,Chenopodium,3MS5,Chenopodium berlandieri,TX9W,
3QF3V,Iva xanthiifolia Nutt.,6C4GJ,Cyclachaena xanthiifolia (Nutt.) Fresen.,2,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Cyclachaena,3XTK,Cyclachaena xanthiifolia,6C4GJ,
7WM37,Heterotheca hirsutissima (Greene) G.L.Nesom,7WM37,Heterotheca hirsutissima (Greene) G.L.Nesom,4,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Heterotheca,636SD,Heterotheca hirsutissima,7WM37,
5Y8DH,Chloris virgata Sw.,5Y8DH,Chloris virgata Sw.,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Chloris,8VW7H,Chloris virgata,5Y8DH,
4VMJT,Scirpus pungens Vahl,79WFH,Schoenoplectus pungens (Vahl) Palla,1,SPECIES,AMBIGUOUS_SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Cyperaceae,8W5,Schoenoplectus,8W3FK,Schoenoplectus pungens,79WFH,
4W83N,Secale cereale L.,4W83N,Secale cereale L.,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Secale,8W3HG,Secale cereale,4W83N,
68ZP7,Cardaria chalepensis (L.) Hand.-Mazz.,6P8YX,Lepidium chalepense L.,2,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Capparales,V5D96,Brassicaceae,C6GCC,Lepidium,C7JKY,Lepidium chalepense,6P8YX,
3V4WW,Linum puberulum (Engelm.) Heller,3V4WW,Linum puberulum (Engelm.) Heller,5,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Malpighiales,MLP,Linaceae,C3F,Linum,62YHH,Linum puberulum,3V4WW,
4X8Q6,Sideranthus grindelioides (Nutt.) Britton ex Rydb.,4X8Q6,Sideranthus grindelioides (Nutt.) Britton ex Rydb.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Sideranthus,CQB2V,Sideranthus grindelioides,4X8Q6,
6XBYV,Salix lutea Nutt.,6XBYV,Salix lutea Nutt.,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Malpighiales,MLP,Salicaceae,FWG,Salix,7BWB,Salix lutea,6XBYV,LC
5QF3C,Oxytropis sericea var. sericea,5QF3C,Oxytropis sericea var. sericea,5,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Oxytropis,8V3YV,Oxytropis sericea,8VBQD,
4TCNX,Rorippa curvipes Greene,4TCNX,Rorippa curvipes Greene,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Capparales,V5D96,Brassicaceae,C6GCC,Rorippa,C86QT,Rorippa curvipes,4TCNX,
47SQ4,Nothocalais cuspidata (Pursh) Greene,47SQ4,Nothocalais cuspidata (Pursh) Greene,9,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Nothocalais,CQPTL,Nothocalais cuspidata,47SQ4,
57L7S,Townsendia exscapa (Richards.) Porter,57L7S,Townsendia exscapa (Richards.) Porter,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Townsendia,647Z8,Townsendia exscapa,57L7S,
33ZH6,Dalea candida Willd.,33ZH6,Dalea candida Willd.,5,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Dalea,9CKHR,Dalea candida,33ZH6,
CH5L,Amaranthus powellii S.Watson,CH5L,Amaranthus powellii S.Watson,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Amaranthaceae,68Z,Amaranthus,T8M,Amaranthus powellii,CH5L,
9B2N4,Tragopogon major subsp. dubius (Scop.) Nyman,5LKYB,Tragopogon dubius subsp. dubius,2,SUBSPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Tragopogon,7YH9,Tragopogon dubius,57WGC,
3CSC7,Euphrosyne xanthiifolia (Nutt.) A.Gray,6C4GJ,Cyclachaena xanthiifolia (Nutt.) Fresen.,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Cyclachaena,3XTK,Cyclachaena xanthiifolia,6C4GJ,
6T52N,Oreocarya glomerata (Pursh) Greene,6T52N,Oreocarya glomerata (Pursh) Greene,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Boraginales,TW,Boraginaceae,622G7,Oreocarya,69K4,Oreocarya glomerata,6T52N,
XV57,Conringia orientalis (L.) Dumort.,XV57,Conringia orientalis (L.) Dumort.,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Capparales,V5D96,Brassicaceae,C6GCC,Conringia,C6THX,Conringia orientalis,XV57,
CXDRX,Opuntia polyacantha var. polyacantha,CXDRX,Opuntia polyacantha var. polyacantha,5,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Cactaceae,7HS,Opuntia,69B3,Opuntia polyacantha,74RNL,
48Y3J,Oenothera pallida Lindl.,48Y3J,Oenothera pallida Lindl.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Myrtales,3LY,Onagraceae,DL8,Oenothera,63FVB,Oenothera pallida,48Y3J,
VHPB,Cirsium arvense (L.) Scop.,VHPB,Cirsium arvense (L.) Scop.,10,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Cirsium,3Q7P,Cirsium arvense,VHPB,
4SND2,Rhus trilobata Nutt.,4SND2,Rhus trilobata Nutt.,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Sapindales,3ZY,Anacardiaceae,6CK,Rhus,63QFF,Rhus trilobata,4SND2,
3VZH4,Lonicera tatarica L.,3VZH4,Lonicera tatarica L.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Dipsacales,35C,Caprifoliaceae,KV2D5,Lonicera,5GFJ,Lonicera tatarica,3VZH4,CR
3B4J3,Eriogonum alatum Torr.,3B4J3,Eriogonum alatum Torr.,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Polygonaceae,627KD,Eriogonum,62RM7,Eriogonum alatum,3B4J3,
7K99H,Lathyrus polymorphus subsp. incanus (J.G.Sm. & Rydb.) C.L.Hitchc.,9DWGW,Lathyrus decaphyllus var. incanus (J.G.Sm. & Rydb.) Broich,4,SUBSPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Lathyrus,9CL5V,Lathyrus decaphyllus,6P2QM,
38H32,Echinochloa muricata (P.Beauv.) Fernald,38H32,Echinochloa muricata (P.Beauv.) Fernald,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Echinochloa,8VX72,Echinochloa muricata,38H32,
3FN3V,Gentianella acuta (Michx.) Hiitonen,BNGHW,Gentianella amarella subsp. acuta (Michx.) J.M.Gillett,4,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Gentianales,39D,Gentianaceae,6247C,Gentianella,62T5G,Gentianella amarella,3FN45,
CXGR8,Eriogonum arcuatum var. arcuatum,3B4JQ,Eriogonum arcuatum Greene,1,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Polygonaceae,627KD,Eriogonum,62RM7,Eriogonum arcuatum,3B4JQ,
5H3SJ,Elymus elymoides subsp. brevifolius (J.G.Sm.) Barkworth,39DXN,Elymus longifolius (J.G.Sm.) Gould,2,SUBSPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Elymus,8VXB4,Elymus longifolius,39DXN,
4BW8L,Packera cana (Hook.) W.A.Weber & Á.Löve,4BW8L,Packera cana (Hook.) W.A.Weber & Á.Löve,4,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Packera,6C5T,Packera cana,4BW8L,
R8SF,Carex crawei Dewey ex Torr.,R8SF,Carex crawei Dewey ex Torr.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Cyperaceae,8W5,Carex,8VRHY,Carex crawei,R8SF,
5JYYH,Oenothera pallida subsp. latifolia (Rydb.) Munz,48XY9,Oenothera latifolia (Rydb.) Munz,2,SUBSPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Myrtales,3LY,Onagraceae,DL8,Oenothera,63FVB,Oenothera latifolia,48XY9,
75WVM,Pedicularis crenulata Benth.,75WVM,Pedicularis crenulata Benth.,4,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Lamiales,3F4,Orobanchaceae,DQG,Pedicularis,6JYZ,Pedicularis crenulata,75WVM,
CWTT2,Stenotus armerioides var. armerioides,CWTT2,Stenotus armerioides var. armerioides,5,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Stenotus,7MYD,Stenotus armerioides,6ZMP8,
ZR9R,Croton texensis (Klotzsch) Müll.Arg.,ZR9R,Croton texensis (Klotzsch) Müll.Arg.,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Malpighiales,MLP,Euphorbiaceae,N7XM4,Croton,8VWKB,Croton texensis,ZR9R,
7LBTV,Astragalus kentrophyta var. tegetarius (S.Watson) Dorn,7LBTV,Astragalus kentrophyta var. tegetarius (S.Watson) Dorn,1,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Astragalus,34JM,Astragalus kentrophyta,HYHM,
GP4F,Aristida longiseta Steud.,GP4F,Aristida longiseta Steud.,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Aristida,8VV79,Aristida longiseta,GP4F,
5QX3B,Potamogeton filiformis var. macounii (Morong ex Macoun) Morong,537PG,Stuckenia filiformis (Pers.) Börner,1,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Alismatales,62287,Potamogetonaceae,627N6,Stuckenia,8W3VV,Stuckenia filiformis,537PG,
44JFZ,Muhlenbergia cuspidata (Torr. ex Hook.) Rydb.,44JFZ,Muhlenbergia cuspidata (Torr. ex Hook.) Rydb.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Muhlenbergia,8VZHY,Muhlenbergia cuspidata,44JFZ,
3BCRX,Erythranthe geyeri (Torr.) G.L.Nesom,3BCRX,Erythranthe geyeri (Torr.) G.L.Nesom,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Lamiales,3F4,Phrymaceae,625ZW,Erythranthe,63447,Erythranthe geyeri,3BCRX,
9KSSX,Poa pratensis subsp. pratensis,9KSSX,Poa pratensis subsp. pratensis,1,SUBSPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Poa,8W2K5,Poa pratensis,4KMJZ,
CWW9L,Xanthisma grindelioides var. grindelioides,CWW9L,Xanthisma grindelioides var. grindelioides,1,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Sideranthus,CQB2V,Sideranthus grindelioides,4X8Q6,
CXDWF,Pediocactus simpsonii var. simpsonii,75YCC,Pediocactus simpsonii (Engelm.) Britton & Rose,1,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Cactaceae,7HS,Pediocactus,63KSM,Pediocactus simpsonii,75YCC,
5QXH7,Potentilla gracilis var. pulcherrima (Lehm.) Fernald,4M5VZ,Potentilla pulcherrima Lehm.,1,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Rosales,3Z6,Rosaceae,FTK,Potentilla,6V7H,Potentilla pulcherrima,4M5VZ,
7MLCZ,Ribes aureum var. villosum DC.,7MLCZ,Ribes aureum var. villosum DC.,2,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Saxifragales,424,Grossulariaceae,625DC,Ribes,79VF,Ribes aureum,4SY7V,
9DMCF,Astragalus missouriensis var. missouriensis,9DMCF,Astragalus missouriensis var. missouriensis,2,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Astragalus,34JM,Astragalus missouriensis,5VW32,
4M5VZ,Potentilla pulcherrima Lehm.,4M5VZ,Potentilla pulcherrima Lehm.,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Rosales,3Z6,Rosaceae,FTK,Potentilla,6V7H,Potentilla pulcherrima,4M5VZ,
3QTGR,Juncus arcticus Willd.,3QTGR,Juncus arcticus Willd.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Juncaceae,BJG,Juncus,56Y4,Juncus arcticus,3QTGR,
3V4XL,Linum rigidum Pursh,3V4XL,Linum rigidum Pursh,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Malpighiales,MLP,Linaceae,C3F,Linum,62YHH,Linum rigidum,3V4XL,
CY5T7,Linum rigidum var. rigidum,CY5T7,Linum rigidum var. rigidum,1,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Malpighiales,MLP,Linaceae,C3F,Linum,62YHH,Linum rigidum,3V4XL,
5FSKQ,Artemisia ludoviciana subsp. incompta (Nutt.) D.D.Keck,5FSKQ,Artemisia ludoviciana subsp. incompta (Nutt.) D.D.Keck,2,SUBSPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Artemisia,62CHR,Artemisia ludoviciana,GWL8,
CYN54,Sporobolus airoides var. airoides,6ZD2S,Sporobolus airoides (Torr.) Torr.,2,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Sporobolus,8W3QZ,Sporobolus airoides,6ZD2S,
4HFMD,Physalis virginiana Mill.,4HFMD,Physalis virginiana Mill.,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Solanales,43W,Solanaceae,626XM,Physalis,6PW6,Physalis virginiana,4HFMD,LC
3QTK3,Juncus bufonius L.,3QTK3,Juncus bufonius L.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Juncaceae,BJG,Juncus,56Y4,Juncus bufonius,3QTK3,LC
7BJ8N,Tamarix chinensis Lour.,7BJ8N,Tamarix chinensis Lour.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Tamaricaceae,GWM,Tamarix,7S9V,Tamarix chinensis,7BJ8N,LC
5B6KQ,Veronica catenata Pennell,5B6KQ,Veronica catenata Pennell,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Lamiales,3F4,Plantaginaceae,6262K,Veronica,63VMN,Veronica catenata,5B6KQ,LC
5RGG7,Senecio spartioides var. fremontii (Torr. & A.Gray) Greenm. ex L.O.Williams,6YF9F,Senecio fremontii Torr. & A.Gray,1,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Senecio,7FJL,Senecio fremontii,6YF9F,
CXGR5,Eriogonum alatum var. alatum,3B4J3,Eriogonum alatum Torr.,2,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Polygonaceae,627KD,Eriogonum,62RM7,Eriogonum alatum,3B4J3,
5GV26,Descurainia pinnata subsp. brachycarpa (Richardson) Detling,5GV26,Descurainia pinnata subsp. brachycarpa (Richardson) Detling,2,SUBSPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Capparales,V5D96,Brassicaceae,C6GCC,Descurainia,C6XXD,Descurainia pinnata,34ZCT,
774N,Ranunculus L.,774N,Ranunculus L.,1,GENUS,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Ranunculales,3XS,Ranunculaceae,FJR,Ranunculus,774N,,,
4TCS3,Rorippa teres (Michx.) Stuckey,4TCS3,Rorippa teres (Michx.) Stuckey,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Capparales,V5D96,Brassicaceae,C6GCC,Rorippa,C86QT,Rorippa teres,4TCS3,
JLLY,Atriplex patula L.,JLLY,Atriplex patula L.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Amaranthaceae,68Z,Atriplex,35CY,Atriplex patula,JLLY,
CWZXN,Porophyllum ruderale subsp. ruderale,4LYG8,Porophyllum ruderale (Jacq.) Cass.,1,SUBSPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Porophyllum,63Q9L,Porophyllum ruderale,4LYG8,
3LFRG,Heuchera parvifolia Nutt. ex Torr. & A.Gray,3LFRG,Heuchera parvifolia Nutt. ex Torr. & A.Gray,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Saxifragales,424,Saxifragaceae,6278B,Heuchera,4WWF,Heuchera parvifolia,3LFRG,
VLK9Z,Cryptantha cinerea (Greene) Cronquist,VLK9Z,Cryptantha cinerea (Greene) Cronquist,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Boraginales,TW,Boraginaceae,622G7,Cryptantha,VJVDF,Cryptantha cinerea,VLK9Z,
3K5WC,Helianthus giganteus L.,3K5WC,Helianthus giganteus L.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Helianthus,62TKF,Helianthus giganteus,3K5WC,LC
YNYG,Corydalis aurea Willd.,YNYG,Corydalis aurea Willd.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Ranunculales,3XS,Papaveraceae,DX3,Corydalis,62LZP,Corydalis aurea,YNYG,
5KZ8Z,Salix exigua subsp. interior (Rowlee) Cronquist,6XC94,Salix interior Rowlee,1,SUBSPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Malpighiales,MLP,Salicaceae,FWG,Salix,7BWB,Salix interior,6XC94,
6LHPH,Helianthus nuttallii Torr. & A.Gray,6LHPH,Helianthus nuttallii Torr. & A.Gray,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Helianthus,62TKF,Helianthus nuttallii,6LHPH,LC
5J4YH,Ipomopsis spicata subsp. spicata,5J4YH,Ipomopsis spicata subsp. spicata,5,SUBSPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Ericales,625QY,Polemoniaceae,627H7,Ipomopsis,638B5,Ipomopsis spicata,3PXCZ,
CYL3Y,Hordeum jubatum subsp. jubatum,3MNYC,Hordeum jubatum L.,1,SUBSPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Hordeum,8VYC9,Hordeum jubatum,3MNYC,
RBZG,Carex stenophylla Wahlenb.,RBZG,Carex stenophylla Wahlenb.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Cyperaceae,8W5,Carex,8VRHY,Carex stenophylla,RBZG,LC
RB37,Carex pellita Muhl. ex Willd.,RB37,Carex pellita Muhl. ex Willd.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Cyperaceae,8W5,Carex,8VRHY,Carex pellita,RB37,LC
4N9B5,Prunus virginiana L.,4N9B5,Prunus virginiana L.,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Rosales,3Z6,Rosaceae,FTK,Prunus,6Y6H,Prunus virginiana,4N9B5,LC
CCR2,Alyssum minus (L.) Rothm.,669LF,Alyssum simplex Rudolphi,2,SPECIES,AMBIGUOUS_SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Capparales,V5D96,Brassicaceae,C6GCC,Alyssum,C64DY,Alyssum simplex,669LF,
5V9FQ,Antennaria rosea Greene,5V9FQ,Antennaria rosea Greene,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Antennaria,X99,Antennaria rosea,5V9FQ,
75J49,Packera plattensis (Nutt.) W.A.Weber & Á.Löve,75J49,Packera plattensis (Nutt.) W.A.Weber & Á.Löve,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Packera,6C5T,Packera plattensis,75J49,
