label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Agrostemma brachyloba (Fenzl) Hammer,Agrostemma brachyloba,Agrostemma brachyloba (Fenzl) Hammer,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Agrostemma Agrostemma brachyloba,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Agrostemma githago L.,Agrostemma githago,Agrostemma githago L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Agrostemma Agrostemma githago,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Agrostis L.,Agrostis L.,Agrostis L.,Plantae Tracheophyta Liliopsida Poales Poaceae Agrostis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Agrostis exarata Trin.,Agrostis exarata,Agrostis exarata Trin.,Plantae Tracheophyta Liliopsida Poales Poaceae Agrostis Agrostis exarata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Agrostis gigantea Roth,Agrostis gigantea,Agrostis gigantea Roth,Plantae Tracheophyta Liliopsida Poales Poaceae Agrostis Agrostis gigantea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Agrostis humilis Vasey,Podagrostis humilis,Agrostis humilis Vasey,Plantae Tracheophyta Liliopsida Poales Poaceae Podagrostis Podagrostis humilis,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Agrostis idahoensis Nash,Agrostis idahoensis,Agrostis idahoensis Nash,Plantae Tracheophyta Liliopsida Poales Poaceae Agrostis Agrostis idahoensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Agrostis mertensii Trin.,Agrostis mertensii,Agrostis mertensii Trin.,Plantae Tracheophyta Liliopsida Poales Poaceae Agrostis Agrostis mertensii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Agrostis scabra Willd.,Agrostis scabra,Agrostis scabra Willd.,Plantae Tracheophyta Liliopsida Poales Poaceae Agrostis Agrostis scabra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Agrostis stolonifera L.,Agrostis stolonifera,Agrostis stolonifera L.,Plantae Tracheophyta Liliopsida Poales Poaceae Agrostis Agrostis stolonifera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Agrostis variabilis Rydb.,Agrostis variabilis,Agrostis variabilis Rydb.,Plantae Tracheophyta Liliopsida Poales Poaceae Agrostis Agrostis variabilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ailanthus Desf.,Ailanthus Desf.,Ailanthus Desf.,Plantae Tracheophyta Magnoliopsida Sapindales Simaroubaceae Ailanthus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ailanthus altissima (Mill.) Swingle,Ailanthus altissima,Ailanthus altissima (Mill.) Swingle,Plantae Tracheophyta Magnoliopsida Sapindales Simaroubaceae Ailanthus Ailanthus altissima,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Alcea L.,Alcea L.,Alcea L.,Plantae Tracheophyta Magnoliopsida Malvales Malvaceae Alcea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alcea rosea L.,Alcea rosea,Alcea rosea L.,Plantae Tracheophyta Magnoliopsida Malvales Malvaceae Alcea Alcea rosea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Aletes J.M. Coult. & Rose,Aletes J.M. Coult. & Rose,Aletes J.M. Coult. & Rose,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Aletes,MULTI_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_HOMONYM
Aletes acaulis (Torr.) J.M. Coult. & Rose,Cymopterus hallii,Aletes acaulis (Torr.) J.M. Coult. & Rose,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Cymopterus Cymopterus hallii,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Aletes anisatus (A. Gray) W.L. Theobald & C.C. Tseng,Cymopterus anisatus,Aletes anisatus (A. Gray) W.L. Theobald & C.C. Tseng,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Cymopterus Cymopterus anisatus,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Aletes humilis J.M. Coult. & Rose,Cymopterus humilis,Aletes humilis J.M. Coult. & Rose,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Cymopterus Cymopterus humilis,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Aletes macdougalii J.M. Coult. & Rose,Aletes macdougalii J.M. Coult. & Rose,Aletes macdougalii J.M. Coult. & Rose,Plantae Aletes Aletes macdougalii J.M. Coult. & Rose,FORCE_ACCEPTED
Aletes macdougalii J.M. Coult. & Rose ssp. breviradiatus W.L. Theobald & C.C. Tseng,Cymopterus breviradiatus,Aletes macdougalii J.M. Coult. & Rose ssp. breviradiatus W.L. Theobald & C.C. Tseng,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Cymopterus Cymopterus breviradiatus,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Aletes sessiliflorus W.L. Theobald & C.C. Tseng,Cymopterus sessiliflorus,Aletes sessiliflorus W.L. Theobald & C.C. Tseng,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Cymopterus Cymopterus sessiliflorus,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Alhagi Gagnebin,Alhagi Gagnebin,Alhagi Gagnebin,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Alhagi,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Alhagi maurorum Medik.,Alhagi maurorum,Alhagi maurorum Medik.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Alhagi Alhagi maurorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Aliciella Brand,Aliciella Brand,Aliciella Brand,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Aliciella,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Aliciella haydenii (A. Gray) J.M. Porter,Aliciella haydenii,Aliciella haydenii (A. Gray) J.M. Porter,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Aliciella Aliciella haydenii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Aliciella leptomeria (A. Gray) J.M. Porter,Aliciella leptomeria,Aliciella leptomeria (A. Gray) J.M. Porter,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Aliciella Aliciella leptomeria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Aliciella mcvickerae (M.E. Jones) J.M. Porter,Aliciella mcvickerae,Aliciella mcvickerae (M.E. Jones) J.M. Porter,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Aliciella Aliciella mcvickerae,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Aliciella micromeria (A. Gray) J.M. Porter,Aliciella micromeria,Aliciella micromeria (A. Gray) J.M. Porter,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Aliciella Aliciella micromeria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Aliciella penstemonoides (M.E. Jones) J.M. Porter,Aliciella penstemonoides,Aliciella penstemonoides (M.E. Jones) J.M. Porter,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Aliciella Aliciella penstemonoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Aliciella pinnatifida (Nutt. ex A. Gray) J.M. Porter,Aliciella pinnatifida,Aliciella pinnatifida (Nutt. ex A. Gray) J.M. Porter,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Aliciella Aliciella pinnatifida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Aliciella sedifolia (Brandegee) J.M. Porter,Aliciella sedifolia,Aliciella sedifolia (Brandegee) J.M. Porter,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Aliciella Aliciella sedifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Aliciella stenothyrsa (A. Gray) J.M. Porter,Aliciella stenothyrsa,Aliciella stenothyrsa (A. Gray) J.M. Porter,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Aliciella Aliciella stenothyrsa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Aliciella subacaulis (Rydb.) J.M. Porter & L.A. Johnson,Aliciella subacaulis,Aliciella subacaulis (Rydb.) J.M. Porter & L.A. Johnson,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Aliciella Aliciella subacaulis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Aliciella subnuda (Torr. ex A. Gray) J.M. Porter,Aliciella subnuda,Aliciella subnuda (Torr. ex A. Gray) J.M. Porter,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Aliciella Aliciella subnuda,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Aliciella triodon (Eastw.) Brand,Aliciella triodon,Aliciella triodon (Eastw.) Brand,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Aliciella Aliciella triodon,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Alisma L.,Alisma L.,Alisma L.,Plantae Tracheophyta Liliopsida Alismatales Alismataceae Alisma,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alisma gramineum Lej.,Alisma gramineum,Alisma gramineum Lej.,Plantae Tracheophyta Liliopsida Alismatales Alismataceae Alisma Alisma gramineum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alisma subcordatum Raf.,Alisma subcordatum,Alisma subcordatum Raf.,Plantae Tracheophyta Liliopsida Alismatales Alismataceae Alisma Alisma subcordatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Alisma triviale Pursh,Alisma triviale,Alisma triviale Pursh,Plantae Tracheophyta Liliopsida Alismatales Alismataceae Alisma Alisma triviale,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Alliaria Heist. ex Fabr.,Alliaria Heist. ex Fabr.,Alliaria Heist. ex Fabr.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Alliaria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Alliaria petiolata (M. Bieb.) Cavara & Grande,Alliaria petiolata,Alliaria petiolata (M. Bieb.) Cavara & Grande,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Alliaria Alliaria petiolata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Allionia L.,Allionia L.,Allionia L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Allionia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Allionia choisyi Standl.,Allionia choisyi,Allionia choisyi Standl.,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Allionia Allionia choisyi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Allionia incarnata L.,Allionia incarnata,Allionia incarnata L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Allionia Allionia incarnata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Allionia incarnata L. var. incarnata,Allionia incarnata,Allionia incarnata L. var. incarnata,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Allionia Allionia incarnata,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Allium L.,Allium L.,Allium L.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Allium acuminatum Hook.,Allium acuminatum,Allium acuminatum Hook.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium Allium acuminatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Allium brandegeei S. Watson,Allium brandegeei,Allium brandegeei S. Watson,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium Allium brandegeei,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Allium brevistylum S. Watson,Allium brevistylum,Allium brevistylum S. Watson,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium Allium brevistylum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Allium cernuum Roth,Allium cernuum,Allium cernuum Roth,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium Allium cernuum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Allium cernuum Roth var. cernuum,Allium cernuum Roth var. cernuum,Allium cernuum Roth var. cernuum,Plantae Allium Allium cernuum Roth var. cernuum,FORCE_ACCEPTED
Allium cernuum Roth var. obtusum Cockerell ex J.F. Macbr.,Allium cernuum,Allium cernuum Roth var. obtusum Cockerell ex J.F. Macbr.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium Allium cernuum,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Allium geyeri S. Watson,Allium geyeri,Allium geyeri S. Watson,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium Allium geyeri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Allium geyeri S. Watson var. geyeri,Allium geyeri,Allium geyeri S. Watson var. geyeri,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium Allium geyeri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Allium geyeri S. Watson var. tenerum M.E. Jones,Allium geyeri,Allium geyeri S. Watson var. tenerum M.E. Jones,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium Allium geyeri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Allium macropetalum Rydb.,Allium macropetalum,Allium macropetalum Rydb.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium Allium macropetalum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Allium nevadense S. Watson,Allium nevadense,Allium nevadense S. Watson,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium Allium nevadense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Allium sativum L.,Allium sativum,Allium sativum L.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium Allium sativum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Allium schoenoprasum L.,Allium schoenoprasum,Allium schoenoprasum L.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium Allium schoenoprasum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Allium schoenoprasum L. var. sibiricum (L.) Hartm.,Allium schoenoprasum,Allium schoenoprasum L. var. sibiricum (L.) Hartm.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium Allium schoenoprasum,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Allium textile A. Nelson & J.F. Macbr.,Allium textile,Allium textile A. Nelson & J.F. Macbr.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium Allium textile,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Almutaster pauciflorus (Nutt.) Á. Löve & D. Löve,Almutaster pauciflorus,Almutaster pauciflorus (Nutt.) Á. Löve & D. Löve,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Almutaster Almutaster pauciflorus,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Almutaster Á. Löve & D. Löve,Almutaster Á. Löve & D. Löve,Almutaster Á. Löve & D. Löve,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Almutaster,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Alnus Mill.,Alnus Mill.,Alnus Mill.,Plantae Tracheophyta Magnoliopsida Fagales Betulaceae Alnus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Alnus incana (L.) Moench,Alnus incana,Alnus incana (L.) Moench,Plantae Tracheophyta Magnoliopsida Fagales Betulaceae Alnus Alnus incana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Alnus incana (L.) Moench ssp. tenuifolia (Nutt.) Breitung,Alnus incana,Alnus incana (L.) Moench ssp. tenuifolia (Nutt.) Breitung,Plantae Tracheophyta Magnoliopsida Fagales Betulaceae Alnus Alnus incana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Alopecurus L.,Alopecurus L.,Alopecurus L.,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alopecurus aequalis Sobol.,Alopecurus aequalis,Alopecurus aequalis Sobol.,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus Alopecurus aequalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alopecurus aequalis Sobol. var. aequalis,Alopecurus aequalis,Alopecurus aequalis Sobol. var. aequalis,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus Alopecurus aequalis,PARTIAL_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_DISAMBIGUATED
Alopecurus arundinaceus Poir.,Alopecurus arundinaceus,Alopecurus arundinaceus Poir.,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus Alopecurus arundinaceus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Alopecurus carolinianus Walter,Alopecurus carolinianus,Alopecurus carolinianus Walter,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus Alopecurus carolinianus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Alopecurus geniculatus L.,Alopecurus geniculatus,Alopecurus geniculatus L.,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus Alopecurus geniculatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Alopecurus geniculatus L. var. geniculatus,Alopecurus geniculatus,Alopecurus geniculatus L. var. geniculatus,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus Alopecurus geniculatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Alopecurus magellanicus Lam.,Alopecurus magellanicus,Alopecurus magellanicus Lam.,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus Alopecurus magellanicus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Alopecurus pratensis L.,Alopecurus pratensis,Alopecurus pratensis L.,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus Alopecurus pratensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alyssum L.,Alyssum L.,Alyssum L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Alyssum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alyssum alyssoides (L.) L.,Alyssum alyssoides,Alyssum alyssoides (L.) L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Alyssum Alyssum alyssoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Alyssum desertorum Stapf,Alyssum turkestanicum,Alyssum desertorum Stapf,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Alyssum Alyssum turkestanicum,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Alyssum desertorum Stapf var. desertorum,Alyssum desertorum Stapf var. desertorum,Alyssum desertorum Stapf var. desertorum,Plantae Alyssum Alyssum desertorum Stapf var. desertorum,FORCE_ACCEPTED
Alyssum murale Waldst. & Kit.,Alyssum murale Waldst. & Kit.,Alyssum murale Waldst. & Kit.,Plantae Alyssum Alyssum murale Waldst. & Kit.,FORCE_ACCEPTED
Alyssum simplex Rudolphi,Alyssum simplex,Alyssum simplex Rudolphi,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Alyssum Alyssum simplex,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus L.,Amaranthus L.,Amaranthus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Amaranthus albus L.,Amaranthus albus,Amaranthus albus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus Amaranthus albus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Amaranthus arenicola I.M. Johnst.,Amaranthus arenicola,Amaranthus arenicola I.M. Johnst.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus Amaranthus arenicola,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus blitoides S. Watson,Amaranthus blitoides,Amaranthus blitoides S. Watson,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus Amaranthus blitoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus hybridus L.,Amaranthus hybridus,Amaranthus hybridus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus Amaranthus hybridus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Amaranthus palmeri S. Watson,Amaranthus palmeri,Amaranthus palmeri S. Watson,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus Amaranthus palmeri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus powellii S. Watson,Amaranthus powellii,Amaranthus powellii S. Watson,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus Amaranthus powellii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus powellii S. Watson ssp. powellii,Amaranthus powellii S. Watson ssp. powellii,Amaranthus powellii S. Watson ssp. powellii,Plantae Amaranthus Amaranthus powellii S. Watson ssp. powellii,FORCE_ACCEPTED
Amaranthus retroflexus L.,Amaranthus retroflexus,Amaranthus retroflexus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus Amaranthus retroflexus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus tuberculatus (Moq.) Sauer,Amaranthus tuberculatus,Amaranthus tuberculatus (Moq.) Sauer,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus Amaranthus tuberculatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus wrightii S. Watson,Amaranthus wrightii,Amaranthus wrightii S. Watson,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus Amaranthus wrightii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ambrosia L.,Ambrosia L.,Ambrosia L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ambrosia acanthicarpa Hook.,Ambrosia acanthicarpa,Ambrosia acanthicarpa Hook.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia Ambrosia acanthicarpa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ambrosia artemisiifolia L.,Ambrosia artemisiifolia,Ambrosia artemisiifolia L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia Ambrosia artemisiifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ambrosia artemisiifolia L. var. elatior (L.) Descourtils,Ambrosia artemisiifolia,Ambrosia artemisiifolia L. var. elatior (L.) Descourtils,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia Ambrosia artemisiifolia,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Ambrosia confertiflora DC.,Ambrosia confertiflora,Ambrosia confertiflora DC.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia Ambrosia confertiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ambrosia grayi (A. Nelson) Shinners,Ambrosia grayi,Ambrosia grayi (A. Nelson) Shinners,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia Ambrosia grayi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ambrosia linearis (Rydb.) Payne,Ambrosia linearis,Ambrosia linearis (Rydb.) Payne,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia Ambrosia linearis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ambrosia psilostachya DC.,Ambrosia psilostachya,Ambrosia psilostachya DC.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia Ambrosia psilostachya,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ambrosia tomentosa Nutt.,Ambrosia tomentosa,Ambrosia tomentosa Nutt.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia Ambrosia tomentosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ambrosia trifida L.,Ambrosia trifida,Ambrosia trifida L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia Ambrosia trifida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ambrosia trifida L. var. trifida,Ambrosia trifida,Ambrosia trifida L. var. trifida,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia Ambrosia trifida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Amelanchier Medik.,Amelanchier Medik.,Amelanchier Medik.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Amelanchier,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amelanchier alnifolia (Nutt.) Nutt. ex M. Roem.,Amelanchier alnifolia,Amelanchier alnifolia (Nutt.) Nutt. ex M. Roem.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Amelanchier Amelanchier alnifolia,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Amelanchier alnifolia (Nutt.) Nutt. ex M. Roem. var. alnifolia,Amelanchier alnifolia,Amelanchier alnifolia (Nutt.) Nutt. ex M. Roem. var. alnifolia,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Amelanchier Amelanchier alnifolia,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
