label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Eleocharis obtusa,Eleocharis obtusa,Eleocharis obtusa,Plantae Tracheophyta Liliopsida Poales Cyperaceae Eleocharis obtusa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Eleocharis palustris,Eleocharis palustris,Eleocharis palustris,Plantae Tracheophyta Liliopsida Poales Cyperaceae Eleocharis palustris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Eleocharis parvula,Eleocharis parvula,Eleocharis parvula,Plantae Tracheophyta Liliopsida Poales Cyperaceae Eleocharis parvula,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Eleocharis quinqueflora,Eleocharis quinqueflora,Eleocharis quinqueflora,Plantae Tracheophyta Liliopsida Poales Cyperaceae Eleocharis quinqueflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Eleocharis wolfii,Eleocharis wolfii,Eleocharis wolfii,Plantae Tracheophyta Liliopsida Poales Cyperaceae Eleocharis wolfii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Eleusine indica,Eleusine indica,Eleusine indica,Plantae Tracheophyta Liliopsida Poales Poaceae Eleusine indica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Ellisia nyctelea,Ellisia nyctelea,Ellisia nyctelea,Plantae Tracheophyta Magnoliopsida Boraginales Hydrophyllaceae Ellisia nyctelea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Elodea bifoliata,Elodea bifoliata,Elodea bifoliata,Plantae Tracheophyta Liliopsida Alismatales Hydrocharitaceae Elodea bifoliata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Elodea canadensis,Elodea canadensis,Elodea canadensis,Plantae Tracheophyta Liliopsida Alismatales Hydrocharitaceae Elodea canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Elodea nuttallii,Elodea nuttallii,Elodea nuttallii,Plantae Tracheophyta Liliopsida Alismatales Hydrocharitaceae Elodea nuttallii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Elymus albicans,Elymus albicans,Elymus albicans,Plantae Tracheophyta Liliopsida Poales Poaceae Elymus albicans,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Elymus canadensis,Elymus canadensis,Elymus canadensis,Plantae Tracheophyta Liliopsida Poales Poaceae Elymus canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Elymus elymoides,Elymus elymoides,Elymus elymoides,Plantae Tracheophyta Liliopsida Poales Poaceae Elymus elymoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Elymus lanceolatus,Elymus lanceolatus,Elymus lanceolatus,Plantae Tracheophyta Liliopsida Poales Poaceae Elymus lanceolatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Elymus repens,Elymus repens,Elymus repens,Plantae Tracheophyta Liliopsida Poales Poaceae Elymus repens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Elymus scribneri,Elymus scribneri,Elymus scribneri,Plantae Tracheophyta Liliopsida Poales Poaceae Elymus scribneri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Elymus trachycaulus,Zizania trachycaulus,Elymus trachycaulus,Plantae Tracheophyta Liliopsida Poales Poaceae Zizania trachycaulus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Elymus virginicus,Elymus virginicus,Elymus virginicus,Plantae Tracheophyta Liliopsida Poales Poaceae Elymus virginicus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Epilobium brachycarpum,Epilobium brachycarpum,Epilobium brachycarpum,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Epilobium brachycarpum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Epilobium ciliatum,Epilobium ciliatum,Epilobium ciliatum,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Epilobium ciliatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Epilobium hallianum,Epilobium hallianum,Epilobium hallianum,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Epilobium hallianum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Epilobium hornemannii,Epilobium hornemannii,Epilobium hornemannii,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Epilobium hornemannii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Epilobium leptocarpum,Epilobium leptocarpum,Epilobium leptocarpum,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Epilobium leptocarpum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Epilobium leptophyllum,Epilobium leptophyllum,Epilobium leptophyllum,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Epilobium leptophyllum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Epilobium palustre,Epilobium palustre,Epilobium palustre,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Epilobium palustre,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Equisetum arvense,Equisetum arvense,Equisetum arvense,Plantae Tracheophyta Polypodiopsida Equisetales Equisetaceae Equisetum arvense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Equisetum hyemale,Equisetum hyemale,Equisetum hyemale,Plantae Tracheophyta Polypodiopsida Equisetales Equisetaceae Equisetum hyemale,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Equisetum laevigatum,Equisetum laevigatum,Equisetum laevigatum,Plantae Tracheophyta Polypodiopsida Equisetales Equisetaceae Equisetum laevigatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Equisetum ×nelsonii,Equisetum nelsonii,Equisetum ×nelsonii,Plantae Tracheophyta Polypodiopsida Equisetales Equisetaceae Equisetum nelsonii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Eragrostis barrelieri,Eragrostis barrelieri,Eragrostis barrelieri,Plantae Tracheophyta Liliopsida Poales Poaceae Eragrostis barrelieri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Eragrostis cilianensis,Eragrostis cilianensis,Eragrostis cilianensis,Plantae Tracheophyta Liliopsida Poales Poaceae Eragrostis cilianensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Eragrostis hypnoides,Eragrostis hypnoides,Eragrostis hypnoides,Plantae Tracheophyta Liliopsida Poales Poaceae Eragrostis hypnoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Eragrostis minor,Eragrostis minor,Eragrostis minor,Plantae Tracheophyta Liliopsida Poales Poaceae Eragrostis minor,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Eragrostis pectinacea,Eragrostis pectinacea,Eragrostis pectinacea,Plantae Tracheophyta Liliopsida Poales Poaceae Eragrostis pectinacea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Eragrostis pilosa,Eragrostis pilosa,Eragrostis pilosa,Plantae Tracheophyta Liliopsida Poales Poaceae Eragrostis pilosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Eragrostis spectabilis,Eragrostis spectabilis,Eragrostis spectabilis,Plantae Tracheophyta Liliopsida Poales Poaceae Eragrostis spectabilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Eragrostis trichodes,Eragrostis trichodes,Eragrostis trichodes,Plantae Tracheophyta Liliopsida Poales Poaceae Eragrostis trichodes,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Eremogone congesta,Eremogone congesta,Eremogone congesta,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Eremogone congesta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Eremogone fendleri,Eremogone fendleri,Eremogone fendleri,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Eremogone fendleri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Eremogone hookeri,Eremogone hookeri,Eremogone hookeri,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Eremogone hookeri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Ericameria nauseosa,Ericameria nauseosa,Ericameria nauseosa,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ericameria nauseosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Erigeron bellidiastrum,Erigeron bellidiastrum,Erigeron bellidiastrum,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron bellidiastrum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Erigeron caespitosus,Erigeron caespitosus,Erigeron caespitosus,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron caespitosus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Erigeron canadensis,Erigeron canadensis,Erigeron canadensis,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Erigeron canus,Erigeron canus,Erigeron canus,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron canus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Erigeron compositus,Erigeron compositus,Erigeron compositus,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron compositus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Erigeron corymbosus,Erigeron corymbosus,Erigeron corymbosus,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron corymbosus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Erigeron divergens,Erigeron divergens,Erigeron divergens,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron divergens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Erigeron flagellaris,Erigeron flagellaris,Erigeron flagellaris,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron flagellaris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Erigeron formosissimus,Erigeron formosissimus,Erigeron formosissimus,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron formosissimus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Erigeron glabellus,Erigeron glabellus,Erigeron glabellus,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron glabellus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Erigeron glacialis,Erigeron glacialis,Erigeron glacialis,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron glacialis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Erigeron lonchophyllus,Erigeron lonchophyllus,Erigeron lonchophyllus,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron lonchophyllus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Erigeron nematophyllus,Erigeron nematophyllus,Erigeron nematophyllus,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron nematophyllus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Erigeron ochroleucus,Erigeron ochroleucus,Erigeron ochroleucus,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron ochroleucus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Erigeron philadelphicus,Erigeron philadelphicus,Erigeron philadelphicus,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron philadelphicus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Erigeron pumilus,Erigeron pumilus,Erigeron pumilus,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron pumilus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Erigeron radicatus,Erigeron radicatus,Erigeron radicatus,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron radicatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Erigeron speciosus,Erigeron speciosus,Erigeron speciosus,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron speciosus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Erigeron strigosus,Erigeron strigosus,Erigeron strigosus,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron strigosus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Erigeron tracyi,Erigeron tracyi,Erigeron tracyi,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron tracyi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Erigeron vetensis,Erigeron vetensis,Erigeron vetensis,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron vetensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Eriogonum alatum,Eriogonum alatum,Eriogonum alatum,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Eriogonum alatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Eriogonum annuum,Eriogonum annuum,Eriogonum annuum,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Eriogonum annuum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Eriogonum arcuatum,Eriogonum arcuatum,Eriogonum arcuatum,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Eriogonum arcuatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Eriogonum brevicaule,Eriogonum brevicaule,Eriogonum brevicaule,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Eriogonum brevicaule,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Eriogonum cernuum,Eriogonum cernuum,Eriogonum cernuum,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Eriogonum cernuum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Eriogonum effusum,Eriogonum effusum,Eriogonum effusum,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Eriogonum effusum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Eriogonum flavum,Eriogonum flavum,Eriogonum flavum,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Eriogonum flavum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Eriogonum jamesii,Eriogonum jamesii,Eriogonum jamesii,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Eriogonum jamesii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Eriogonum pauciflorum,Eriogonum pauciflorum,Eriogonum pauciflorum,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Eriogonum pauciflorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Eriogonum umbellatum,Eriogonum umbellatum,Eriogonum umbellatum,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Eriogonum umbellatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Eriogonum ×nebraskense,Eriogonum nebraskense,Eriogonum ×nebraskense,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Eriogonum nebraskense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Erodium cicutarium,Erodium cicutarium,Erodium cicutarium,Plantae Tracheophyta Magnoliopsida Geraniales Geraniaceae Erodium cicutarium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Eruca vesicaria,Eruca vesicaria,Eruca vesicaria,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Eruca vesicaria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Erucastrum gallicum,Erucastrum gallicum,Erucastrum gallicum,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Erucastrum gallicum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Erysimum asperum,Erysimum asperum,Erysimum asperum,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Erysimum asperum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Erysimum capitatum,Erysimum capitatum,Erysimum capitatum,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Erysimum capitatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Erysimum cheiranthoides,Erysimum cheiranthoides,Erysimum cheiranthoides,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Erysimum cheiranthoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Erysimum inconspicuum,Erysimum inconspicuum,Erysimum inconspicuum,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Erysimum inconspicuum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Erysimum repandum,Erysimum repandum,Erysimum repandum,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Erysimum repandum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Eschscholzia californica,Eschscholzia californica,Eschscholzia californica,Plantae Tracheophyta Magnoliopsida Ranunculales Papaveraceae Eschscholzia californica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Escobaria vivipara,Pelecyphora vivipara,Escobaria vivipara,Plantae Tracheophyta Magnoliopsida Caryophyllales Cactaceae Pelecyphora vivipara,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Euphorbia brachycera,Euphorbia brachycera,Euphorbia brachycera,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia brachycera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Euphorbia cyparissias,Euphorbia cyparissias,Euphorbia cyparissias,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia cyparissias,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Euphorbia davidii,Euphorbia davidii,Euphorbia davidii,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia davidii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Euphorbia dentata,Euphorbia dentata,Euphorbia dentata,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia dentata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Euphorbia fendleri,Euphorbia fendleri,Euphorbia fendleri,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia fendleri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Euphorbia geyeri,Euphorbia geyeri,Euphorbia geyeri,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia geyeri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Euphorbia glyptosperma,Euphorbia glyptosperma,Euphorbia glyptosperma,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia glyptosperma,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Euphorbia hexagona,Euphorbia hexagona,Euphorbia hexagona,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia hexagona,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Euphorbia maculata,Euphorbia maculata,Euphorbia maculata,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia maculata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Euphorbia marginata,Euphorbia marginata,Euphorbia marginata,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia marginata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Euphorbia missurica,Euphorbia missurica,Euphorbia missurica,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia missurica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Euphorbia myrsinites,Euphorbia myrsinites,Euphorbia myrsinites,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia myrsinites,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Euphorbia prostrata,Euphorbia prostrata,Euphorbia prostrata,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia prostrata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Euphorbia serpens,Euphorbia serpens,Euphorbia serpens,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia serpens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Euphorbia serpyllifolia,Euphorbia serpyllifolia,Euphorbia serpyllifolia,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia serpyllifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Euphorbia spathulata,Euphorbia spathulata,Euphorbia spathulata,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia spathulata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Euphorbia stictospora,Euphorbia stictospora,Euphorbia stictospora,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia stictospora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Euphorbia virgata,Euphorbia virgata,Euphorbia virgata,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia virgata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Eustoma exaltatum,Eustoma exaltatum,Eustoma exaltatum,Plantae Tracheophyta Magnoliopsida Gentianales Gentianaceae Eustoma exaltatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Euthamia occidentalis,Euthamia occidentalis,Euthamia occidentalis,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Euthamia occidentalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Eutrochium maculatum,Eutrochium maculatum,Eutrochium maculatum,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Eutrochium maculatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Evolvulus nuttallianus,Evolvulus nuttallianus,Evolvulus nuttallianus,Plantae Tracheophyta Magnoliopsida Solanales Convolvulaceae Evolvulus nuttallianus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Fagopyrum esculentum,Fagopyrum esculentum,Fagopyrum esculentum,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Fagopyrum esculentum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Fallopia convolvulus,Fallopia convolvulus,Fallopia convolvulus,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Fallopia convolvulus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Fallopia scandens,Fallopia scandens,Fallopia scandens,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Fallopia scandens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Festuca baffinensis,Festuca baffinensis,Festuca baffinensis,Plantae Tracheophyta Liliopsida Poales Poaceae Festuca baffinensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Festuca idahoensis,Festuca idahoensis,Festuca idahoensis,Plantae Tracheophyta Liliopsida Poales Poaceae Festuca idahoensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Festuca rubra,Festuca rubra,Festuca rubra,Plantae Tracheophyta Liliopsida Poales Poaceae Festuca rubra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Festuca saximontana,Festuca saximontana,Festuca saximontana,Plantae Tracheophyta Liliopsida Poales Poaceae Festuca saximontana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Festuca trachyphylla,Festuca trachyphylla,Festuca trachyphylla,Plantae Tracheophyta Liliopsida Poales Poaceae Festuca trachyphylla,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Fragaria virginiana,Fragaria virginiana,Fragaria virginiana,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Fragaria virginiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Frasera speciosa,Frasera speciosa,Frasera speciosa,Plantae Tracheophyta Magnoliopsida Gentianales Gentianaceae Frasera speciosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Fraxinus americana,Fraxinus americana,Fraxinus americana,Plantae Tracheophyta Magnoliopsida Lamiales Oleaceae Fraxinus americana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Fraxinus pennsylvanica,Fraxinus pennsylvanica,Fraxinus pennsylvanica,Plantae Tracheophyta Magnoliopsida Lamiales Oleaceae Fraxinus pennsylvanica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Froelichia floridana,Froelichia floridana,Froelichia floridana,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Froelichia floridana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Froelichia gracilis,Froelichia gracilis,Froelichia gracilis,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Froelichia gracilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Fumaria officinalis,Fumaria officinalis,Fumaria officinalis,Plantae Tracheophyta Magnoliopsida Ranunculales Papaveraceae Fumaria officinalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Fumaria vaillantii,Fumaria vaillantii,Fumaria vaillantii,Plantae Tracheophyta Magnoliopsida Ranunculales Papaveraceae Fumaria vaillantii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Gaillardia aristata,Gaillardia aristata,Gaillardia aristata,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Gaillardia aristata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
